"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LIFEEXP","TOT","YR","A","1976",72.8,
"AUS","LIFEEXP","TOT","YR","A","1981",74.8,
"AUS","LIFEEXP","TOT","YR","A","1982",74.6,
"AUS","LIFEEXP","TOT","YR","A","1983",75.4,
"AUS","LIFEEXP","TOT","YR","A","1984",75.7,
"AUS","LIFEEXP","TOT","YR","A","1985",75.5,
"AUS","LIFEEXP","TOT","YR","A","1986",76,
"AUS","LIFEEXP","TOT","YR","A","1987",76.2,
"AUS","LIFEEXP","TOT","YR","A","1988",76.2,
"AUS","LIFEEXP","TOT","YR","A","1989",76.4,
"AUS","LIFEEXP","TOT","YR","A","1990",76.9,
"AUS","LIFEEXP","TOT","YR","A","1991",77.3,
"AUS","LIFEEXP","TOT","YR","A","1992",77.4,
"AUS","LIFEEXP","TOT","YR","A","1993",77.9,
"AUS","LIFEEXP","TOT","YR","A","1994",77.9,
"AUS","LIFEEXP","TOT","YR","A","1995",77.8,
"AUS","LIFEEXP","TOT","YR","A","1996",78.1,
"AUS","LIFEEXP","TOT","YR","A","1997",78.4,
"AUS","LIFEEXP","TOT","YR","A","1998",78.6,
"AUS","LIFEEXP","TOT","YR","A","1999",78.9,
"AUS","LIFEEXP","TOT","YR","A","2000",79.2,
"AUS","LIFEEXP","TOT","YR","A","2001",79.6,
"AUS","LIFEEXP","TOT","YR","A","2002",79.9,
"AUS","LIFEEXP","TOT","YR","A","2003",80.2,
"AUS","LIFEEXP","TOT","YR","A","2004",80.5,
"AUS","LIFEEXP","TOT","YR","A","2005",80.8,
"AUS","LIFEEXP","TOT","YR","A","2006",81,
"AUS","LIFEEXP","TOT","YR","A","2007",81.3,
"AUS","LIFEEXP","TOT","YR","A","2008",81.4,
"AUS","LIFEEXP","TOT","YR","A","2009",81.5,
"AUS","LIFEEXP","TOT","YR","A","2010",81.7,
"AUS","LIFEEXP","TOT","YR","A","2011",81.9,
"AUS","LIFEEXP","TOT","YR","A","2012",82,
"AUS","LIFEEXP","TOT","YR","A","2013",82.1,
"AUS","LIFEEXP","TOT","YR","A","2014",82.3,
"AUS","LIFEEXP","TOT","YR","A","2015",82.4,
"AUS","LIFEEXP","TOT","YR","A","2016",82.4,
"AUS","LIFEEXP","TOT","YR","A","2017",82.5,
"AUS","LIFEEXP","TOT","YR","A","2018",82.7,
"AUS","LIFEEXP","TOT","YR","A","2019",82.9,
"AUS","LIFEEXP","TOT","YR","A","2020",83.2,
"AUT","LIFEEXP","TOT","YR","A","1970",70.1,
"AUT","LIFEEXP","TOT","YR","A","1971",70.3,
"AUT","LIFEEXP","TOT","YR","A","1972",70.7,
"AUT","LIFEEXP","TOT","YR","A","1973",71.2,
"AUT","LIFEEXP","TOT","YR","A","1974",71.2,
"AUT","LIFEEXP","TOT","YR","A","1975",71.4,
"AUT","LIFEEXP","TOT","YR","A","1976",71.8,
"AUT","LIFEEXP","TOT","YR","A","1977",72.2,
"AUT","LIFEEXP","TOT","YR","A","1978",72.3,
"AUT","LIFEEXP","TOT","YR","A","1979",72.6,
"AUT","LIFEEXP","TOT","YR","A","1980",72.7,
"AUT","LIFEEXP","TOT","YR","A","1981",73,
"AUT","LIFEEXP","TOT","YR","A","1982",73.2,
"AUT","LIFEEXP","TOT","YR","A","1983",73.3,
"AUT","LIFEEXP","TOT","YR","A","1984",73.9,
"AUT","LIFEEXP","TOT","YR","A","1985",74.1,
"AUT","LIFEEXP","TOT","YR","A","1986",74.5,
"AUT","LIFEEXP","TOT","YR","A","1987",75,
"AUT","LIFEEXP","TOT","YR","A","1988",75.5,
"AUT","LIFEEXP","TOT","YR","A","1989",75.6,
"AUT","LIFEEXP","TOT","YR","A","1990",75.8,
"AUT","LIFEEXP","TOT","YR","A","1991",75.9,
"AUT","LIFEEXP","TOT","YR","A","1992",76.1,
"AUT","LIFEEXP","TOT","YR","A","1993",76.3,
"AUT","LIFEEXP","TOT","YR","A","1994",76.7,
"AUT","LIFEEXP","TOT","YR","A","1995",76.9,
"AUT","LIFEEXP","TOT","YR","A","1996",77.1,
"AUT","LIFEEXP","TOT","YR","A","1997",77.5,
"AUT","LIFEEXP","TOT","YR","A","1998",77.9,
"AUT","LIFEEXP","TOT","YR","A","1999",78.1,
"AUT","LIFEEXP","TOT","YR","A","2000",78.3,
"AUT","LIFEEXP","TOT","YR","A","2001",78.8,
"AUT","LIFEEXP","TOT","YR","A","2002",78.9,
"AUT","LIFEEXP","TOT","YR","A","2003",78.8,
"AUT","LIFEEXP","TOT","YR","A","2004",79.3,
"AUT","LIFEEXP","TOT","YR","A","2005",79.5,
"AUT","LIFEEXP","TOT","YR","A","2006",80.1,
"AUT","LIFEEXP","TOT","YR","A","2007",80.3,
"AUT","LIFEEXP","TOT","YR","A","2008",80.6,
"AUT","LIFEEXP","TOT","YR","A","2009",80.5,
"AUT","LIFEEXP","TOT","YR","A","2010",80.7,
"AUT","LIFEEXP","TOT","YR","A","2011",81.1,
"AUT","LIFEEXP","TOT","YR","A","2012",81.1,
"AUT","LIFEEXP","TOT","YR","A","2013",81.3,
"AUT","LIFEEXP","TOT","YR","A","2014",81.6,
"AUT","LIFEEXP","TOT","YR","A","2015",81.3,
"AUT","LIFEEXP","TOT","YR","A","2016",81.8,
"AUT","LIFEEXP","TOT","YR","A","2017",81.7,
"AUT","LIFEEXP","TOT","YR","A","2018",81.8,
"AUT","LIFEEXP","TOT","YR","A","2019",82,
"AUT","LIFEEXP","TOT","YR","A","2020",81.3,
"AUT","LIFEEXP","TOT","YR","A","2021",81.3,
"BEL","LIFEEXP","TOT","YR","A","1970",71,
"BEL","LIFEEXP","TOT","YR","A","1971",71.1,
"BEL","LIFEEXP","TOT","YR","A","1972",71.4,
"BEL","LIFEEXP","TOT","YR","A","1973",71.7,
"BEL","LIFEEXP","TOT","YR","A","1974",72,
"BEL","LIFEEXP","TOT","YR","A","1975",72,
"BEL","LIFEEXP","TOT","YR","A","1976",72.2,
"BEL","LIFEEXP","TOT","YR","A","1977",72.8,
"BEL","LIFEEXP","TOT","YR","A","1978",72.8,
"BEL","LIFEEXP","TOT","YR","A","1979",73.3,
"BEL","LIFEEXP","TOT","YR","A","1980",73.3,
"BEL","LIFEEXP","TOT","YR","A","1981",73.7,
"BEL","LIFEEXP","TOT","YR","A","1982",74,
"BEL","LIFEEXP","TOT","YR","A","1983",73.9,
"BEL","LIFEEXP","TOT","YR","A","1984",74.5,
"BEL","LIFEEXP","TOT","YR","A","1985",74.6,
"BEL","LIFEEXP","TOT","YR","A","1986",74.8,
"BEL","LIFEEXP","TOT","YR","A","1987",75.4,
"BEL","LIFEEXP","TOT","YR","A","1988",75.7,
"BEL","LIFEEXP","TOT","YR","A","1989",75.7,
"BEL","LIFEEXP","TOT","YR","A","1990",76.2,
"BEL","LIFEEXP","TOT","YR","A","1991",76.3,
"BEL","LIFEEXP","TOT","YR","A","1992",76.5,
"BEL","LIFEEXP","TOT","YR","A","1993",76.5,
"BEL","LIFEEXP","TOT","YR","A","1994",76.8,
"BEL","LIFEEXP","TOT","YR","A","1995",77,
"BEL","LIFEEXP","TOT","YR","A","1996",77.3,
"BEL","LIFEEXP","TOT","YR","A","1997",77.5,
"BEL","LIFEEXP","TOT","YR","A","1998",77.6,
"BEL","LIFEEXP","TOT","YR","A","1999",77.7,
"BEL","LIFEEXP","TOT","YR","A","2000",77.9,
"BEL","LIFEEXP","TOT","YR","A","2001",78.1,
"BEL","LIFEEXP","TOT","YR","A","2002",78.2,
"BEL","LIFEEXP","TOT","YR","A","2003",78.3,
"BEL","LIFEEXP","TOT","YR","A","2004",79,
"BEL","LIFEEXP","TOT","YR","A","2005",79.1,
"BEL","LIFEEXP","TOT","YR","A","2006",79.5,
"BEL","LIFEEXP","TOT","YR","A","2007",79.9,
"BEL","LIFEEXP","TOT","YR","A","2008",79.8,
"BEL","LIFEEXP","TOT","YR","A","2009",80.2,
"BEL","LIFEEXP","TOT","YR","A","2010",80.3,
"BEL","LIFEEXP","TOT","YR","A","2011",80.7,"B"
"BEL","LIFEEXP","TOT","YR","A","2012",80.5,
"BEL","LIFEEXP","TOT","YR","A","2013",80.7,
"BEL","LIFEEXP","TOT","YR","A","2014",81.4,
"BEL","LIFEEXP","TOT","YR","A","2015",81.1,
"BEL","LIFEEXP","TOT","YR","A","2016",81.5,
"BEL","LIFEEXP","TOT","YR","A","2017",81.6,
"BEL","LIFEEXP","TOT","YR","A","2018",81.7,
"BEL","LIFEEXP","TOT","YR","A","2019",82.1,
"BEL","LIFEEXP","TOT","YR","A","2020",80.8,
"BEL","LIFEEXP","TOT","YR","A","2021",81.9,
"CAN","LIFEEXP","TOT","YR","A","1980",75.1,
"CAN","LIFEEXP","TOT","YR","A","1981",75.5,
"CAN","LIFEEXP","TOT","YR","A","1982",75.7,"B"
"CAN","LIFEEXP","TOT","YR","A","1983",76.1,
"CAN","LIFEEXP","TOT","YR","A","1984",76.4,
"CAN","LIFEEXP","TOT","YR","A","1985",76.4,
"CAN","LIFEEXP","TOT","YR","A","1986",76.5,
"CAN","LIFEEXP","TOT","YR","A","1987",76.8,
"CAN","LIFEEXP","TOT","YR","A","1988",76.9,
"CAN","LIFEEXP","TOT","YR","A","1989",77.2,
"CAN","LIFEEXP","TOT","YR","A","1990",77.5,
"CAN","LIFEEXP","TOT","YR","A","1991",77.7,
"CAN","LIFEEXP","TOT","YR","A","1992",77.9,
"CAN","LIFEEXP","TOT","YR","A","1993",77.8,
"CAN","LIFEEXP","TOT","YR","A","1994",78,
"CAN","LIFEEXP","TOT","YR","A","1995",78.1,
"CAN","LIFEEXP","TOT","YR","A","1996",78.3,
"CAN","LIFEEXP","TOT","YR","A","1997",78.5,
"CAN","LIFEEXP","TOT","YR","A","1998",78.7,
"CAN","LIFEEXP","TOT","YR","A","1999",78.9,
"CAN","LIFEEXP","TOT","YR","A","2000",79.3,
"CAN","LIFEEXP","TOT","YR","A","2001",79.5,
"CAN","LIFEEXP","TOT","YR","A","2002",79.6,
"CAN","LIFEEXP","TOT","YR","A","2003",79.8,
"CAN","LIFEEXP","TOT","YR","A","2004",80.1,
"CAN","LIFEEXP","TOT","YR","A","2005",80.2,
"CAN","LIFEEXP","TOT","YR","A","2006",80.7,
"CAN","LIFEEXP","TOT","YR","A","2007",80.7,
"CAN","LIFEEXP","TOT","YR","A","2008",80.8,
"CAN","LIFEEXP","TOT","YR","A","2009",81.2,
"CAN","LIFEEXP","TOT","YR","A","2010",81.4,
"CAN","LIFEEXP","TOT","YR","A","2011",81.6,
"CAN","LIFEEXP","TOT","YR","A","2012",81.8,
"CAN","LIFEEXP","TOT","YR","A","2013",81.8,
"CAN","LIFEEXP","TOT","YR","A","2014",81.9,
"CAN","LIFEEXP","TOT","YR","A","2015",81.9,
"CAN","LIFEEXP","TOT","YR","A","2016",82,
"CAN","LIFEEXP","TOT","YR","A","2017",81.9,
"CAN","LIFEEXP","TOT","YR","A","2018",81.9,
"CAN","LIFEEXP","TOT","YR","A","2019",82.3,
"CAN","LIFEEXP","TOT","YR","A","2020",81.7,
"CZE","LIFEEXP","TOT","YR","A","1970",69.6,
"CZE","LIFEEXP","TOT","YR","A","1971",69.8,
"CZE","LIFEEXP","TOT","YR","A","1972",70.3,
"CZE","LIFEEXP","TOT","YR","A","1973",70.1,
"CZE","LIFEEXP","TOT","YR","A","1974",70.2,
"CZE","LIFEEXP","TOT","YR","A","1975",70.5,
"CZE","LIFEEXP","TOT","YR","A","1976",70.7,
"CZE","LIFEEXP","TOT","YR","A","1977",70.7,
"CZE","LIFEEXP","TOT","YR","A","1978",70.8,
"CZE","LIFEEXP","TOT","YR","A","1979",70.9,
"CZE","LIFEEXP","TOT","YR","A","1980",70.4,
"CZE","LIFEEXP","TOT","YR","A","1981",70.8,
"CZE","LIFEEXP","TOT","YR","A","1982",70.9,
"CZE","LIFEEXP","TOT","YR","A","1983",70.7,
"CZE","LIFEEXP","TOT","YR","A","1984",70.9,
"CZE","LIFEEXP","TOT","YR","A","1985",71.2,
"CZE","LIFEEXP","TOT","YR","A","1986",71.1,
"CZE","LIFEEXP","TOT","YR","A","1987",71.6,
"CZE","LIFEEXP","TOT","YR","A","1988",71.8,
"CZE","LIFEEXP","TOT","YR","A","1989",71.8,
"CZE","LIFEEXP","TOT","YR","A","1990",71.5,
"CZE","LIFEEXP","TOT","YR","A","1991",72,
"CZE","LIFEEXP","TOT","YR","A","1992",72.4,
"CZE","LIFEEXP","TOT","YR","A","1993",72.9,
"CZE","LIFEEXP","TOT","YR","A","1994",73.2,
"CZE","LIFEEXP","TOT","YR","A","1995",73.3,
"CZE","LIFEEXP","TOT","YR","A","1996",74,
"CZE","LIFEEXP","TOT","YR","A","1997",74.1,
"CZE","LIFEEXP","TOT","YR","A","1998",74.7,
"CZE","LIFEEXP","TOT","YR","A","1999",74.9,
"CZE","LIFEEXP","TOT","YR","A","2000",75.1,
"CZE","LIFEEXP","TOT","YR","A","2001",75.3,
"CZE","LIFEEXP","TOT","YR","A","2002",75.4,
"CZE","LIFEEXP","TOT","YR","A","2003",75.3,
"CZE","LIFEEXP","TOT","YR","A","2004",75.9,
"CZE","LIFEEXP","TOT","YR","A","2005",76.1,
"CZE","LIFEEXP","TOT","YR","A","2006",76.7,
"CZE","LIFEEXP","TOT","YR","A","2007",77,
"CZE","LIFEEXP","TOT","YR","A","2008",77.3,
"CZE","LIFEEXP","TOT","YR","A","2009",77.4,
"CZE","LIFEEXP","TOT","YR","A","2010",77.7,
"CZE","LIFEEXP","TOT","YR","A","2011",78,
"CZE","LIFEEXP","TOT","YR","A","2012",78.1,
"CZE","LIFEEXP","TOT","YR","A","2013",78.3,
"CZE","LIFEEXP","TOT","YR","A","2014",78.9,
"CZE","LIFEEXP","TOT","YR","A","2015",78.7,
"CZE","LIFEEXP","TOT","YR","A","2016",79.1,
"CZE","LIFEEXP","TOT","YR","A","2017",79.1,
"CZE","LIFEEXP","TOT","YR","A","2018",79.1,
"CZE","LIFEEXP","TOT","YR","A","2019",79.3,
"CZE","LIFEEXP","TOT","YR","A","2020",78.3,
"CZE","LIFEEXP","TOT","YR","A","2021",77.4,
"DNK","LIFEEXP","TOT","YR","A","1970",73.3,
"DNK","LIFEEXP","TOT","YR","A","1971",73.3,
"DNK","LIFEEXP","TOT","YR","A","1972",73.4,
"DNK","LIFEEXP","TOT","YR","A","1973",73.6,
"DNK","LIFEEXP","TOT","YR","A","1974",73.9,
"DNK","LIFEEXP","TOT","YR","A","1975",74.2,
"DNK","LIFEEXP","TOT","YR","A","1976",73.8,
"DNK","LIFEEXP","TOT","YR","A","1977",74.7,
"DNK","LIFEEXP","TOT","YR","A","1978",74.5,
"DNK","LIFEEXP","TOT","YR","A","1979",74.3,
"DNK","LIFEEXP","TOT","YR","A","1980",74.2,
"DNK","LIFEEXP","TOT","YR","A","1981",74.3,
"DNK","LIFEEXP","TOT","YR","A","1982",74.7,
"DNK","LIFEEXP","TOT","YR","A","1983",74.5,
"DNK","LIFEEXP","TOT","YR","A","1984",74.7,
"DNK","LIFEEXP","TOT","YR","A","1985",74.5,
"DNK","LIFEEXP","TOT","YR","A","1986",74.7,
"DNK","LIFEEXP","TOT","YR","A","1987",74.8,
"DNK","LIFEEXP","TOT","YR","A","1988",74.9,
"DNK","LIFEEXP","TOT","YR","A","1989",74.9,
"DNK","LIFEEXP","TOT","YR","A","1990",74.9,
"DNK","LIFEEXP","TOT","YR","A","1991",75.3,
"DNK","LIFEEXP","TOT","YR","A","1992",75.3,
"DNK","LIFEEXP","TOT","YR","A","1993",75.2,
"DNK","LIFEEXP","TOT","YR","A","1994",75.5,
"DNK","LIFEEXP","TOT","YR","A","1995",75.3,
"DNK","LIFEEXP","TOT","YR","A","1996",75.7,
"DNK","LIFEEXP","TOT","YR","A","1997",76.1,
"DNK","LIFEEXP","TOT","YR","A","1998",76.5,
"DNK","LIFEEXP","TOT","YR","A","1999",76.6,
"DNK","LIFEEXP","TOT","YR","A","2000",76.9,
"DNK","LIFEEXP","TOT","YR","A","2001",77,
"DNK","LIFEEXP","TOT","YR","A","2002",77.1,
"DNK","LIFEEXP","TOT","YR","A","2003",77.4,
"DNK","LIFEEXP","TOT","YR","A","2004",77.8,
"DNK","LIFEEXP","TOT","YR","A","2005",78.3,
"DNK","LIFEEXP","TOT","YR","A","2006",78.4,
"DNK","LIFEEXP","TOT","YR","A","2007",78.4,
"DNK","LIFEEXP","TOT","YR","A","2008",78.8,
"DNK","LIFEEXP","TOT","YR","A","2009",79,
"DNK","LIFEEXP","TOT","YR","A","2010",79.3,
"DNK","LIFEEXP","TOT","YR","A","2011",79.9,
"DNK","LIFEEXP","TOT","YR","A","2012",80.2,
"DNK","LIFEEXP","TOT","YR","A","2013",80.4,
"DNK","LIFEEXP","TOT","YR","A","2014",80.7,
"DNK","LIFEEXP","TOT","YR","A","2015",80.8,
"DNK","LIFEEXP","TOT","YR","A","2016",80.9,
"DNK","LIFEEXP","TOT","YR","A","2017",81.1,
"DNK","LIFEEXP","TOT","YR","A","2018",81,
"DNK","LIFEEXP","TOT","YR","A","2019",81.5,
"DNK","LIFEEXP","TOT","YR","A","2020",81.6,
"DNK","LIFEEXP","TOT","YR","A","2021",81.4,
"FIN","LIFEEXP","TOT","YR","A","1970",70.8,
"FIN","LIFEEXP","TOT","YR","A","1971",70.1,
"FIN","LIFEEXP","TOT","YR","A","1972",70.7,
"FIN","LIFEEXP","TOT","YR","A","1973",71.2,
"FIN","LIFEEXP","TOT","YR","A","1974",71.2,
"FIN","LIFEEXP","TOT","YR","A","1975",71.7,
"FIN","LIFEEXP","TOT","YR","A","1976",72,
"FIN","LIFEEXP","TOT","YR","A","1977",72.4,
"FIN","LIFEEXP","TOT","YR","A","1978",73,
"FIN","LIFEEXP","TOT","YR","A","1979",73.2,
"FIN","LIFEEXP","TOT","YR","A","1980",73.7,
"FIN","LIFEEXP","TOT","YR","A","1981",74,
"FIN","LIFEEXP","TOT","YR","A","1982",74.6,
"FIN","LIFEEXP","TOT","YR","A","1983",74.5,
"FIN","LIFEEXP","TOT","YR","A","1984",74.9,
"FIN","LIFEEXP","TOT","YR","A","1985",74.5,
"FIN","LIFEEXP","TOT","YR","A","1986",74.9,
"FIN","LIFEEXP","TOT","YR","A","1987",74.9,
"FIN","LIFEEXP","TOT","YR","A","1988",74.8,
"FIN","LIFEEXP","TOT","YR","A","1989",75,
"FIN","LIFEEXP","TOT","YR","A","1990",75.1,
"FIN","LIFEEXP","TOT","YR","A","1991",75.5,
"FIN","LIFEEXP","TOT","YR","A","1992",75.7,
"FIN","LIFEEXP","TOT","YR","A","1993",75.9,
"FIN","LIFEEXP","TOT","YR","A","1994",76.7,
"FIN","LIFEEXP","TOT","YR","A","1995",76.7,
"FIN","LIFEEXP","TOT","YR","A","1996",77,
"FIN","LIFEEXP","TOT","YR","A","1997",77.2,
"FIN","LIFEEXP","TOT","YR","A","1998",77.4,
"FIN","LIFEEXP","TOT","YR","A","1999",77.6,
"FIN","LIFEEXP","TOT","YR","A","2000",77.8,
"FIN","LIFEEXP","TOT","YR","A","2001",78.2,
"FIN","LIFEEXP","TOT","YR","A","2002",78.3,
"FIN","LIFEEXP","TOT","YR","A","2003",78.6,
"FIN","LIFEEXP","TOT","YR","A","2004",79,
"FIN","LIFEEXP","TOT","YR","A","2005",79.1,
"FIN","LIFEEXP","TOT","YR","A","2006",79.5,
"FIN","LIFEEXP","TOT","YR","A","2007",79.6,
"FIN","LIFEEXP","TOT","YR","A","2008",79.9,
"FIN","LIFEEXP","TOT","YR","A","2009",80.1,
"FIN","LIFEEXP","TOT","YR","A","2010",80.2,
"FIN","LIFEEXP","TOT","YR","A","2011",80.6,
"FIN","LIFEEXP","TOT","YR","A","2012",80.7,
"FIN","LIFEEXP","TOT","YR","A","2013",81.1,
"FIN","LIFEEXP","TOT","YR","A","2014",81.3,
"FIN","LIFEEXP","TOT","YR","A","2015",81.6,
"FIN","LIFEEXP","TOT","YR","A","2016",81.5,
"FIN","LIFEEXP","TOT","YR","A","2017",81.7,
"FIN","LIFEEXP","TOT","YR","A","2018",81.8,
"FIN","LIFEEXP","TOT","YR","A","2019",82.1,
"FIN","LIFEEXP","TOT","YR","A","2020",82,
"FIN","LIFEEXP","TOT","YR","A","2021",82,
"FRA","LIFEEXP","TOT","YR","A","1970",72.2,
"FRA","LIFEEXP","TOT","YR","A","1971",72.1,
"FRA","LIFEEXP","TOT","YR","A","1972",72.4,
"FRA","LIFEEXP","TOT","YR","A","1973",72.5,
"FRA","LIFEEXP","TOT","YR","A","1974",72.8,
"FRA","LIFEEXP","TOT","YR","A","1975",73,
"FRA","LIFEEXP","TOT","YR","A","1976",73.2,
"FRA","LIFEEXP","TOT","YR","A","1977",73.8,
"FRA","LIFEEXP","TOT","YR","A","1978",73.9,
"FRA","LIFEEXP","TOT","YR","A","1979",74.2,
"FRA","LIFEEXP","TOT","YR","A","1980",74.3,
"FRA","LIFEEXP","TOT","YR","A","1981",74.5,
"FRA","LIFEEXP","TOT","YR","A","1982",74.8,
"FRA","LIFEEXP","TOT","YR","A","1983",74.8,
"FRA","LIFEEXP","TOT","YR","A","1984",75.3,
"FRA","LIFEEXP","TOT","YR","A","1985",75.4,
"FRA","LIFEEXP","TOT","YR","A","1986",75.7,
"FRA","LIFEEXP","TOT","YR","A","1987",76.3,
"FRA","LIFEEXP","TOT","YR","A","1988",76.6,
"FRA","LIFEEXP","TOT","YR","A","1989",76.7,
"FRA","LIFEEXP","TOT","YR","A","1990",77,
"FRA","LIFEEXP","TOT","YR","A","1991",77.2,
"FRA","LIFEEXP","TOT","YR","A","1992",77.5,
"FRA","LIFEEXP","TOT","YR","A","1993",77.5,
"FRA","LIFEEXP","TOT","YR","A","1994",78,
"FRA","LIFEEXP","TOT","YR","A","1995",78.1,
"FRA","LIFEEXP","TOT","YR","A","1996",78.2,
"FRA","LIFEEXP","TOT","YR","A","1997",78.6,
"FRA","LIFEEXP","TOT","YR","A","1998",78.8,
"FRA","LIFEEXP","TOT","YR","A","1999",78.9,
"FRA","LIFEEXP","TOT","YR","A","2000",79.2,
"FRA","LIFEEXP","TOT","YR","A","2001",79.3,
"FRA","LIFEEXP","TOT","YR","A","2002",79.4,
"FRA","LIFEEXP","TOT","YR","A","2003",79.3,
"FRA","LIFEEXP","TOT","YR","A","2004",80.4,
"FRA","LIFEEXP","TOT","YR","A","2005",80.4,
"FRA","LIFEEXP","TOT","YR","A","2006",81,
"FRA","LIFEEXP","TOT","YR","A","2007",81.3,
"FRA","LIFEEXP","TOT","YR","A","2008",81.4,
"FRA","LIFEEXP","TOT","YR","A","2009",81.6,
"FRA","LIFEEXP","TOT","YR","A","2010",81.9,
"FRA","LIFEEXP","TOT","YR","A","2011",82.3,
"FRA","LIFEEXP","TOT","YR","A","2012",82.1,
"FRA","LIFEEXP","TOT","YR","A","2013",82.4,"B"
"FRA","LIFEEXP","TOT","YR","A","2014",82.9,
"FRA","LIFEEXP","TOT","YR","A","2015",82.4,
"FRA","LIFEEXP","TOT","YR","A","2016",82.7,
"FRA","LIFEEXP","TOT","YR","A","2017",82.7,
"FRA","LIFEEXP","TOT","YR","A","2018",82.8,
"FRA","LIFEEXP","TOT","YR","A","2019",83,
"FRA","LIFEEXP","TOT","YR","A","2020",82.3,
"FRA","LIFEEXP","TOT","YR","A","2021",82.5,
"DEU","LIFEEXP","TOT","YR","A","1970",70.6,
"DEU","LIFEEXP","TOT","YR","A","1971",70.8,
"DEU","LIFEEXP","TOT","YR","A","1972",71,
"DEU","LIFEEXP","TOT","YR","A","1973",71.3,
"DEU","LIFEEXP","TOT","YR","A","1974",71.5,
"DEU","LIFEEXP","TOT","YR","A","1975",71.4,
"DEU","LIFEEXP","TOT","YR","A","1976",71.8,
"DEU","LIFEEXP","TOT","YR","A","1977",72.5,
"DEU","LIFEEXP","TOT","YR","A","1978",72.4,
"DEU","LIFEEXP","TOT","YR","A","1979",72.8,
"DEU","LIFEEXP","TOT","YR","A","1980",72.9,
"DEU","LIFEEXP","TOT","YR","A","1981",73.2,
"DEU","LIFEEXP","TOT","YR","A","1982",73.5,
"DEU","LIFEEXP","TOT","YR","A","1983",73.8,
"DEU","LIFEEXP","TOT","YR","A","1984",74.3,
"DEU","LIFEEXP","TOT","YR","A","1985",75.1,
"DEU","LIFEEXP","TOT","YR","A","1986",75.3,
"DEU","LIFEEXP","TOT","YR","A","1987",75.8,
"DEU","LIFEEXP","TOT","YR","A","1988",76,
"DEU","LIFEEXP","TOT","YR","A","1989",76.1,
"DEU","LIFEEXP","TOT","YR","A","1990",77.4,
"DEU","LIFEEXP","TOT","YR","A","1991",75.7,"B"
"DEU","LIFEEXP","TOT","YR","A","1992",76.2,
"DEU","LIFEEXP","TOT","YR","A","1993",76.2,
"DEU","LIFEEXP","TOT","YR","A","1994",76.6,
"DEU","LIFEEXP","TOT","YR","A","1995",76.7,
"DEU","LIFEEXP","TOT","YR","A","1996",77,
"DEU","LIFEEXP","TOT","YR","A","1997",77.4,
"DEU","LIFEEXP","TOT","YR","A","1998",77.8,
"DEU","LIFEEXP","TOT","YR","A","1999",78,
"DEU","LIFEEXP","TOT","YR","A","2000",78.3,
"DEU","LIFEEXP","TOT","YR","A","2001",78.6,
"DEU","LIFEEXP","TOT","YR","A","2002",78.6,
"DEU","LIFEEXP","TOT","YR","A","2003",78.6,
"DEU","LIFEEXP","TOT","YR","A","2004",79.3,
"DEU","LIFEEXP","TOT","YR","A","2005",79.4,
"DEU","LIFEEXP","TOT","YR","A","2006",79.9,
"DEU","LIFEEXP","TOT","YR","A","2007",80.1,
"DEU","LIFEEXP","TOT","YR","A","2008",80.2,
"DEU","LIFEEXP","TOT","YR","A","2009",80.3,
"DEU","LIFEEXP","TOT","YR","A","2010",80.5,
"DEU","LIFEEXP","TOT","YR","A","2011",80.6,
"DEU","LIFEEXP","TOT","YR","A","2012",80.7,
"DEU","LIFEEXP","TOT","YR","A","2013",80.6,
"DEU","LIFEEXP","TOT","YR","A","2014",81.2,
"DEU","LIFEEXP","TOT","YR","A","2015",80.7,
"DEU","LIFEEXP","TOT","YR","A","2016",81,
"DEU","LIFEEXP","TOT","YR","A","2017",81.1,
"DEU","LIFEEXP","TOT","YR","A","2018",81,
"DEU","LIFEEXP","TOT","YR","A","2019",81.3,
"DEU","LIFEEXP","TOT","YR","A","2020",81.1,
"DEU","LIFEEXP","TOT","YR","A","2021",80.9,
"GRC","LIFEEXP","TOT","YR","A","1970",73.8,
"GRC","LIFEEXP","TOT","YR","A","1971",74.2,
"GRC","LIFEEXP","TOT","YR","A","1972",73.8,
"GRC","LIFEEXP","TOT","YR","A","1973",74.1,
"GRC","LIFEEXP","TOT","YR","A","1974",74.6,
"GRC","LIFEEXP","TOT","YR","A","1975",74.4,
"GRC","LIFEEXP","TOT","YR","A","1976",74.5,
"GRC","LIFEEXP","TOT","YR","A","1977",74.7,
"GRC","LIFEEXP","TOT","YR","A","1978",75.3,
"GRC","LIFEEXP","TOT","YR","A","1979",75.5,
"GRC","LIFEEXP","TOT","YR","A","1980",75.3,
"GRC","LIFEEXP","TOT","YR","A","1981",75.7,
"GRC","LIFEEXP","TOT","YR","A","1982",75.9,
"GRC","LIFEEXP","TOT","YR","A","1983",75.7,
"GRC","LIFEEXP","TOT","YR","A","1984",76.2,
"GRC","LIFEEXP","TOT","YR","A","1985",76,
"GRC","LIFEEXP","TOT","YR","A","1986",76.4,
"GRC","LIFEEXP","TOT","YR","A","1987",76.2,
"GRC","LIFEEXP","TOT","YR","A","1988",76.8,
"GRC","LIFEEXP","TOT","YR","A","1989",77,
"GRC","LIFEEXP","TOT","YR","A","1990",77.1,
